Station,Lat,Lon
BOYNTON BEACH 6.2 WNW,26.5537,-80.1764
BROWNSVILLE 1.0 SE,35.5841,-89.2423
BOWLING GREEN 21 NNE,37.2504,-86.2325
MARCO ISLAND,25.9491,-81.7138
ARCATA EUREKA AP,40.97806,-124.10861
BENNETTS BRIDGE,43.5318,-75.9526
CADIZ 4SW,36.8147,-87.8816
KINSTON 5.1 WNW,35.3007,-77.6762
PALM BEACH GARDENS,26.8261,-80.1488
AUMSVILLE 2.5 N,44.8814,-122.8775
REEVESVILLE 1.0 SSE,33.1896,-80.6381
FT GREEN 12 WSW,27.57264,-82.1393
ELKTON,36.8077,-87.153
WILLIAMS 3 SW,38.7669,-86.6846
SHREVEPORT DOWNTOWN AP,32.54278,-93.745
HOLLY HILL 1 SW,33.3172,-80.4183
HIDDEN VALLEY,40.04204,-79.25661
SUMMERTON 8.4 SE,33.5275,-80.2372
WILLAMINA,45.0747,-123.48
KELSO,33.7702,-91.273
NASHUA 2 SW,42.93618,-92.57006
OLYMPIA 7.0 NNE,47.1307,-122.823
SAVANNAH 2.7 ENE,32.0427,-81.0904
MIAMI BEACH,25.8063,-80.1334
EBBETTS PASS,38.55,-119.8
CLARKSVILLE 3.4 NNW,36.6027,-87.3793
LACOMB 3 NNE,44.6253,-122.7189
ORANGEBURG 2,33.4889,-80.8742
ANTOINE 1 SW,34.0275,-93.4332
ABERDEEN,37.2318,-86.6866
LOXAHATCHEE NWR,26.4985,-80.216
GRESHAM 2 SW,45.4803,-122.4663
MARIANNA 2 S,34.7391,-90.7663
JUNEAU LENA POINT,58.3869,-134.76579
POOLER 1.2 NNE,32.1219,-81.2531
BARTOW 1SE,27.8863,-81.8326
NEWFOUND GAP,35.6108,-83.4289
WILLOW CREEK,42.82,-110.84
DESOTO CITY 8 SW,27.3697,-81.5136
LAKELAND 2,27.9914,-82.0136
LAKELAND LINDER REGIONAL AP,28.0,-82.05
SPRING HILL 2.4 NW,28.4955,-82.6018
INDEPENDENCE 1W,34.6988,-89.8213
PENSACOLA 18.9 WSW,30.313,-87.4672
FOSTER DAM,44.4139,-122.6728
MOUNTAIN LAKE,27.9378,-81.5993
FT STEWART,31.87167,-81.62889
WALTERBORO 1 SW,32.885,-80.6761
HOMESTEAD GEN AVIATION AP,25.5011,-80.55
MCMINNVILLE 8.5 ESE,35.6273,-85.6441
BLAKELY MOUNTAIN DAM,34.5697,-93.1947
CHARLES CITY,43.0604,-92.6717
CRYSTAL VALLEY,34.6886,-92.45
DIME BOX,30.35576,-96.82893
HOPE 3 NE,33.7092,-93.5563
CLARKSVILLE 4.0 WNW,36.573,-87.418
ARCADIA,27.21785,-81.8742
MEGGETT 1.8 W,32.7011,-80.2937
QUINCY,39.9366,-120.9475
NATCHEZ,31.589,-91.3409
GERMANTOWN 4SE,35.0761,-89.743
RIVERVIEW 4.8 SSW,27.8047,-82.341
POINT ROCK 0.6 SE,43.3733,-75.5384
P HARRISON BIG CK WP,31.6816,-89.3363
BATTLE GROUND,45.7716,-122.5286
FORT MYERS SW FLORIDA REGIONAL AP,26.53611,-81.755
MCCLELLANVILLE 7 NE,33.1532,-79.3637
ST. AUGUSTINE 12.2 WNW,29.9441,-81.5061
SOMERVILLE 10N,35.3884,-89.3717
SALISBURY 2N,38.4083,-75.5922
BEN LOMOND NO. 4,37.0855,-122.0797
BOWIE,33.5511,-97.8472
HATTIESBURG 3SW,31.3069,-89.3274
SOMERVILLE DAM,30.3368,-96.5402
HATTIESBURG 1.2 WSW,31.3072,-89.3269
MOLALLA 7.5 S,45.0424,-122.6011
SEAFORD 2.3 SSE,38.6189,-75.5985
SHREVEPORT REGIONAL AP,32.4472,-93.8244
CLARKSVILLE 14.4 WSW,36.4596,-87.573
ALBANY 5.8 W,31.5705,-84.2736
CLINTON 2 NE,35.0247,-78.2758
MT. MITCHELL,35.7585,-82.2711
DERMOTT 3 NE,33.5597,-91.3849
BLACK RIVER FALLS 1.7 NNE,44.32,-90.83
BEAUFORT MICHAEL J SMITH FIELD,34.73361,-76.66056
RUSSELLVILLE,36.855,-86.8883
ELK BUTTE,46.84,-116.12
HENDERSONVILLE 6.1 SSW,35.2409,-82.5044
AURORA 6 N,35.3872,-76.7763
SLIDELL,30.265,-89.7697
GERMANY VALLEY,34.9089,-83.4575
SHANGHI SUMMIT,46.57,-115.74
HOPE MILLS 8.3 SE,34.8806,-78.86
ARKABUTLA DAM,34.7803,-90.1153
MUSE,26.826,-81.4915
BAY MINETTE,30.884,-87.7852
BASTROP 5.2 SE,30.0547,-97.2496
GIG HARBOR 0.9 SE,47.3178,-122.5767
MONTICELLO MUNICIPAL AP,33.6361,-91.7556
BRADFORDSVILLE 8.5 ENE,37.5245,-84.9965
HALLSVILLE 1 W,32.5111,-94.5889
SOUTH BAY 15 S,26.47,-80.6402
ELIZABETHTOWN,34.6272,-78.6113
BOULDER CREEK 3.0 NW,37.1693,-122.1641
FLOWOOD 1.5 E,32.3191,-90.0806
ST PETERSBURG ALBERT WHITTED AP,27.76472,-82.6275
LORIS 1.4 ENE,34.0675,-78.8689
DIANA 2 W,32.7056,-94.7888
VICKSBURG 12.3 S,32.1541,-90.9074
CHARLESTON INTL. AIRPORT,32.89943,-80.04075
MELBOURNE INTERNATIONAL AIRPORT,28.1011,-80.6439
FAIRHOPE 3 NE,30.5485,-87.8757
CLEVELAND,30.3637,-95.084
ATOKA 3.2 ESE,35.4341,-89.7169
ABBOTT,35.0237,-94.1594
PRENTISS,31.5868,-89.8819
OWENSBORO 4.9 S,37.6884,-87.1323
HOUSTON 4.7 WNW,29.8054,-95.4529
ROCK 3 SW,37.4199,-97.0497
INDEPENDENCE LAKE,39.43,-120.31
ARCHBOLD BIO STATION,27.1819,-81.3508
TALLAHASSEE REGIONAL AP,30.39306,-84.35333
HOOKER 12 NNW,43.8524,-75.7158
GOLDSBORO AG 1 N,35.4244,-77.9919
TAMPA 5.1 S,27.8859,-82.4895
MICA CREEK,47.15,-116.27
SCHWEITZER BASIN,48.37,-116.64
GRAVE CREEK,48.91,-114.77
TOUCHET,46.12,-117.85
DALLAS 0.3 NE,44.9245,-123.3084
MCKINLEYVILLE 2.7 SE,40.9231,-124.084
CLEVELAND,33.7367,-90.7445
KINSTON 4.4 WNW,35.289,-77.6665
DUTCH HARBOR,53.895,-166.5433
MARSHALL,32.48919,-94.32883
LAMBERT 1W,34.2044,-90.2909
NEWHOPE 6 S,34.1469,-93.8936
HEMLOCK BUTTE,46.48,-115.63
BUNCHGRASS MDW,48.69,-117.18
MURRELLS INLET 4.0 NE,33.5995,-79.0065
FAYETTEVILLE 1.5 W,35.1473,-86.5899
JACKSON 4 NE,35.7103,-88.8223
VOLCANO 6.4 NE,38.4986,-120.5364
EDDYVILLE 5S,37.0486,-88.0727
LEAVITT LAKE,38.28,-119.61
HIALEAH,25.8175,-80.2858
WALNUT GROVE,32.5972,-89.4605
SHREVEPORT WFO,32.4513,-93.8416
SOUTH MILLS 0.1 SW,36.4436,-76.3289
PERRINE 4W,25.5819,-80.4361
HONOKAA   215.5,20.0703,-155.4604
MONCKS CORNER 7.2 SW,33.1123,-80.0727
MICANOPY 8.5 W,29.5093,-82.4222
ROSICLARE 5NW,37.4747,-88.4122
NORTHWEST FLORIDA BEACHES INTL AP,30.349,-85.788
SPRINGFIELD,32.35879,-81.31181
ROUND TOP 0.2 W,30.0648,-96.6983
PRESCOTT 2 NNW,33.8204,-93.3879
RAYMOND 2.7 E,32.2647,-90.3773
EVERGLADES CITY 5 NE,25.8996,-81.3183
THOMASVILLE 5.1 ESE,30.8176,-83.8965
SASSE RIDGE,47.38,-121.06
WEST LINN 0.7 NW,45.3749,-122.6491
EDISTO ISLAND MIDDLETON PLANTATION,32.6064,-80.3267
ELLENTON 6.6 E,27.54,-82.422
TWIN LAKES,46.14,-114.51
DERBY 2.9 N,37.5901,-97.25
JONESVILLE LOCKS,31.4825,-91.8627
PUNTA GORDA 4 ESE,26.91463,-81.99682
LEESVILLE,31.1416,-93.2397
HAVANA 4.2 SW,30.5823,-84.4671
WILSON 3 SW,35.6938,-77.946
CAMILLA 3SE,31.1902,-84.2036
CONROE MONTGOMERY COUNTY AP,30.35667,-95.41389
POCAHONTAS 1,36.2641,-90.9682
FLORENCE REGIONAL AIRPORT,34.18772,-79.73085
HOUSTON INTERCONTINENTAL AP,29.98,-95.36
UNIVERSITY OF ARKANSAS AT MONTICELLO,33.5853,-91.8047
NEWPORT NEWS 3.3 E,37.0756,-76.454
SCOTIA,40.4833,-124.1038
OBERLIN FIRE TOWER,30.6036,-92.7739
MARBLE HILL 0.4 NE,37.3057,-89.9744
TALLULAH VICKSBURG REGIONAL AP,32.35,-91.02778
MANY 9 WSW,31.5119,-93.6199
TOWER,40.54,-106.68
BUNKER HILL VILLAGE 3.6 NNW,29.8138,-95.5505
PORT SALERNO 5W,27.0997,-80.2627
SHERIDAN,34.3019,-92.3914
BEN LOMOND PEAK,41.38,-111.94
WILLIAMSVILLE,36.9708,-90.5586
LORIS 2.9 WSW,34.0379,-78.9351
STONEVILLE EXP STA,33.4311,-90.9108
FORT MYERS 4.5 SE,26.5827,-81.8024
FLOWOOD 2.9 NE,32.3518,-90.0688
LAKE WACCAMAW 3.1 SSW,34.28,-78.54
LAKELAND NORTH 0.5 ENE,47.3308,-122.2673
MEMPHIS WFO,35.1298,-89.8037
MONROE,47.8452,-121.9944
MEADVILLE 5SE,31.4218,-90.8798
LUTZ 3.4 NE,28.1714,-82.4223
MEMPHIS INTERNATIONAL AP,35.0564,-89.9865
COLUMBIA LOCK,32.167,-92.1074
JOCASSEE 8 WNW,34.983,-83.0677
EL DORADO S AR RGNL AP,33.22083,-92.81417
DENMARK 2.8 WNW,33.3392,-81.1805
MIDDLE FORK BRADLEY,59.78,-150.75999
FAYETTEVILLE WATER PLANT,35.1342,-86.5419
SUMTER,33.9364,-80.3569
CHERAW,34.70287,-79.88217
SLIDELL 0.2 SE,30.2805,-89.7735
MCCOMB/PIKE COUNTY/JOHN E LEWIS FIELD AP,31.1827,-90.4708
CRAIGSVILLE 0.6 NE,38.337,-80.6452
CARMINE 3.1 WNW,30.1594,-96.7394
HOUSTON NWSO,29.4718,-95.0832
COCOA 2.6 WNW,28.3956,-80.7868
ST. PETERSBURG 2.3 SSE,27.7255,-82.6325
PARSONS 1 NE,39.0736,-79.634
COPE 4.1 NE,33.4277,-80.9662
FORT PIERCE,27.4419,-80.3508
NASHVILLE 2 NNE,39.2401,-86.2295
BROWNSVILLE,35.5894,-89.2586
ANGLETON 1.3 E,29.1696,-95.4068
SPENCER 7.0 S,39.1858,-86.7782
LA GRANGE 4.5 SW,29.8635,-96.9324
VICKSBURG 1.7 SSW,32.3061,-90.8824
RED SPRINGS 1 SE,34.8122,-79.1622
PENSACOLA 7 NNE,30.5301,-87.1985
HODGES GARDENS,31.3747,-93.3911
ASHDOWN 4 SSE,33.6195,-94.0994
SMOAKS 0.1 ESE,33.089,-80.814
NORFOLK 5.0 SSW,36.8617,-76.2923
PUNTA GORDA CHARLOTTE COUNTY AP,26.91722,-81.99139
WAIHEE VLY 482,20.9414,-156.5248
WINTERVILLE 3.5 W,35.5258,-77.4605
TALLAHASSEE AIRPORT,30.3961,-84.3555
DUNGENESS,47.87,-123.08
REDDING 12 WNW,40.6507,-122.6068
FAIRHOPE 2 NE,30.5468,-87.8807
MOBILE REGIONAL AP,30.68833,-88.24556
HERNDON 5S,36.6702,-87.5588
D'LO 2 SW,31.9544,-89.9327
GREENBACKVILLE 0.4 WNW,38.0131,-75.3978
CAMAS 2.4 E,45.5845,-122.374
NEW ULM 7.2 S,29.7891,-96.477
MURFREESBORO 1W,34.0784,-93.702
BARTLETT 1.3 ENE,35.2239,-89.8148
WEST MEMPHIS,35.1242,-90.1806
CROSS CITY 1 E,29.6333,-83.1053
SENATOBIA 1.5 S,34.5959,-89.9709
WALLACE 1SE,34.7315,-77.9831
COLUMBIA,31.2502,-89.8361
FARMERVILLE,32.775,-92.4075
MT. IDA 4S,34.5062,-93.6256
MADISONVILLE,37.3475,-87.5238
BELLVILLE 6NNE,30.0316,-96.2166
HAMMOCKS 0.5 SSE,25.665,-80.4395
ELWHA R S,48.0163,-123.5905
PIKEVILLE 6.2 WSW,35.4704,-78.0892
SALEM 3.7 SSW,44.8768,-123.0576
PACKWOOD,46.6091,-121.6744
RICHLANDS,34.925,-77.5113
COQUILLE CITY,43.1872,-124.2025
OLIVE BRANCH,34.95361,-89.82972
COLLIERVILLE,35.0781,-89.6653
WASHINGTON 7.6 SE,35.483,-76.949
BROOKGREEN GARDENS,33.5214,-79.0975
DELIGHT 0.3 NNW,34.0331,-93.5069
DE FUNIAK SPRINGS 5.3 NW,30.779,-86.1796
BOOTHVILLE ASOS,29.333,-89.4075
MURRAY,36.6122,-88.3083
JACKSON INTL AP,32.3205,-90.0777
HENDERSON 4 W,35.4442,-88.7244
SAILES FIRE TOWER,32.3625,-93.14
RED RIVER RESEARCH  STATION,32.4219,-93.638
MIAMI KENDALL TAMIAMI EXEC AP,25.6475,-80.43306
CLAYHATCHEE 5.9 E,31.2261,-85.6143
ABITA SPRINGS 1.9 NE,30.5001,-90.0134
ORLANDO 12.0 S,28.3645,-81.4146
HOODOO BASIN,46.98,-115.03
CROSS CITY AP,29.63333,-83.10528
RISON,33.9539,-92.2019
MCCLELLANVILLE 0.2 ESE,33.0845,-79.4636
NEW HOPE,30.9538,-85.883
NEW RIVER MCAF,34.70842,-77.43966
RAINY PASS,48.52,-120.74
SEBASTIAN 1.7 SSE,27.7634,-80.4742
MEMPHIS 12.0 SE,35.001,-89.8383
NATCHITOCHES #2,31.8142,-93.0856
FORT PIERCE ST LUCIE COUNTY INTL AP,27.49806,-80.37667
MURRELLS INLET 4.1 N,33.6138,-79.0429
MOSQUITO RIDGE,48.06,-116.23
ROSS DAM,48.7272,-121.0722
FORT MYERS PAGE FIELD AP,26.585,-81.8614
LAKELAND 8.7 SW,27.9524,-82.0424
LOGANSPORT,31.9672,-94.0002
HATTIESBURG CHAIN MUNICIPAL AP,31.28194,-89.25306
NEVADA CITY 3.4 NNW,39.3067,-121.0399
PLANT CITY,28.0236,-82.1422
HOONAH,58.1071,-135.4277
MOWICH,46.93,-121.95
JUNEAU AIRPORT,58.3566,-134.564
SHREVEPORT SOUTHERN HILLS,32.3919,-93.7802
BASTROP 1.2 N,30.1306,-97.3025
ABERDEEN 4.2 NNW,26.607,-80.1721
BEAUMONT EXP.STATION,31.2353,-88.9187
WAIAWA CF 834.13,21.4439,-157.967
MALVERN,34.3947,-92.8363
KINSTON 3.7 WNW,35.3004,-77.6478
FAIRHOPE 2.2 E,30.5166,-87.8474
KEITHVILLE,32.355,-93.8619
FISH LAKE,47.54,-121.09
CLATSKANIE,46.1081,-123.2058
PLAIN DEALING,32.892,-93.6944
BIENVILLE 3 NE,32.3744,-92.9433
HIDDEN VALLEY 0.3 ENE,40.0584,-79.2616
NORFOLK NAS,36.93746,-76.28926
ORTONA LOCK 2,26.7897,-81.3044
MONTICELLO 4.3 ENE,30.5577,-83.8016
SLIDELL AP,30.34333,-89.82222
MARY ESTHER 0.6 E,30.4109,-86.6475
PENSACOLA REGIONAL AP,30.47806,-87.18694
HOUSTON-WESTBURY,29.66,-95.6275
MOUNT MANSFIELD,44.5248,-72.8154
VALRICO 2.2 SE,27.9125,-82.2261
KAPAA 1.9 WSW,22.0829,-159.3786
ARKADELPHIA 7.8 NNE,34.2226,-93.0039
CYPRESS 3.2 ESE,29.9564,-95.6463
DEGRAY LAKE STATE PARK,34.253,-93.1486
JAMESTOWN,32.3492,-93.2014
YORKVILLE,38.90528,-123.23139
BELL CITY 13 SW,29.9747,-93.0897
GRASS VALLEY 1.3 NNE,39.2382,-121.0463
HAINES #2,59.2381,-135.4494
CROFTON 3N,37.0855,-87.4986
SNOWSHOE,38.399,-79.9949
MELBOURNE WFO,28.1136,-80.654
MANNING,33.6988,-80.1992
VERO BEACH INTL AP,27.651,-80.4199
NEW BERN CRAVEN COUNTY REGIONAL AP,35.0677,-77.048
LA BELLE 4.5 NNW,26.8206,-81.4495
HOUSTON NORTH HOUSTON,29.8732,-95.5274
PLEASANT HILL 10.2 SE,31.7014,-93.407
OLALLA 1.4 WNW,47.4325,-122.574
KISSIMMEE PRAIRIE PRESERVE,27.6038,-81.053
KINGSTREE 7.9 NW,33.7394,-79.9332
CLEARWATER 2.2 S,27.948,-82.7605
LACOMBE 1.4 N,30.3282,-89.9313
SHREVEPORT 5.3 SSE,32.3975,-93.7759
KNEELAND 3.5 SSE,40.7109,-123.9758
SUN,30.6434,-89.924
TALLAHASSEE 14.2 NE,30.6033,-84.1126
MCKINLEYVILLE 2.3 NE,40.9778,-124.086
MANOA 712.1,21.3113,-157.8157
PENSACOLA 1.9 NE,30.465,-87.1685
CLARKSVILLE 4.9 NW,36.5556,-87.4354
FORDYCE 6.6 NNW,33.9048,-92.461
CORRAL PASS,47.02,-121.46
LA BELLE,26.7459,-81.4265
MOREHEAD CITY 6.0 WNW,34.7302,-76.8314
ALEXANDRIA,31.3205,-92.4611
SHREVEPORT DOWNTOWN,32.5158,-93.7447
MIAMI INTERNATIONAL AP,25.7881,-80.3169
BOYCE 3 WNW,31.3944,-92.7163
EAGLE CREEK 9 SE,45.2762,-122.202
KAPAA 1.4 W,22.0936,-159.37579
PORT ARTHUR CITY,29.9044,-93.9708
DULAC 3N,29.4336,-90.7011
GEORGETOWN COUNTY AIRPORT,33.3169,-79.3227
TALISHEEK,30.5225,-89.8742
ST. PETERSBURG 4.5 NW,27.8019,-82.6967
DUNEDIN 3.0 SE,28.0117,-82.7761
BRUSH PRAIRIE 4.7 ENE,45.7541,-122.4595
GEORGETOWN 6.0 S,33.2759,-79.2928
HALLSVILLE 5.5 N,32.5805,-94.5801
BURTON 6.9 SSW,30.0817,-96.6238
BENTON  5E,32.6997,-93.6619
PLEASANT HILL,34.923,-89.9402
BANDON 2 NNE,43.1497,-124.4019
TILLMANS CORNER 8.7 WNW,30.6117,-88.3342
MT ROSE SKI AREA,39.32,-119.89
MYAKKA RIVER ST PK,27.2417,-82.3161
KUALOA RANCH  885.6,21.53,-157.85028
KENLAKE RESORT,36.76,-88.1386
ATLANTIC BEACH WATER PLANT,34.6997,-76.7381
FAIRHOPE 2.3 N,30.5483,-87.8887
MILLER WOODS,45.25,-123.28
OKEECHOBEE 27.1 NNW,27.5847,-81.0456
BISMARCK 2 SE,34.2872,-93.1444
ROBERTSDALE,30.5654,-87.7018
CROSSETT 2 SSE,33.1111,-91.948
CRESTVIEW 1.9 SE,30.73,-86.555
LANDSBURG,47.3766,-121.9613
LIBERTY,31.1659,-90.8178
HEDWIG VILLAGE 1.1 NNW,29.7946,-95.5261
WILLIAMS,39.15,-122.15
PORTLAND,33.2511,-91.5058
LEWISTON,36.1325,-77.1708
LYONS 1.6 SSW,44.7571,-122.6245
NORTH MIAMI BEACH #2,25.95,-80.2158
RAILROAD OVERPASS,43.66,-122.21
BILOXI,30.393,-89.0008
NORTH BEND SOUTHWEST OREGON REGIONAL AP,43.41333,-124.24361
IRISH TAYLOR,43.8,-121.95
PORTSMOUTH 4.1 SSE,36.801,-76.327
SAWMILL RIDGE,47.16,-121.42
SOUTH MIAMI 0.5 N,25.7156,-80.2968
SEVENMILE MARSH,42.7,-122.14
KINSTON 7 SE,35.1967,-77.5432
OLYMPIA 1.3 S,47.0235,-122.8918
REDDING 7.9 NNE,40.6721,-122.2913
GRASS VALLEY NO. 2,39.2041,-121.068
PEAVINE RIDGE,45.04,-121.93
MONROE 26 N,32.8833,-92.1165
BRADENTON 5 ESE,27.4467,-82.5014
PLANTERSVILLE 2 SSE,32.613,-86.9055
FORT LAUDERDALE BEACH,26.1408,-80.1061
TERRYTOWN 3S,29.91,-90.0342
NWS CHARLESTON SC,32.8949,-80.0273
BLADENBORO 2.0 NNW,34.5656,-78.8113
PACIFIC HOUSE,38.75834,-120.50305
NICEVILLE,30.5316,-86.4928
NORTH PORT 4.7 NNE,27.1132,-82.1657
NEW BERN 1.3 NNE,35.1387,-77.0739
NORTH CHARLESTON 2.9 WNW,32.9262,-80.084
DOVER 7.8 NNE,36.5892,-87.7994
MONTGOMERY 0.4 N,30.3976,-95.6954
SNOQUALMIE FALLS,47.5413,-121.8361
VIRGINIA BEACH 3.1 ENE,36.7538,-75.9911
DRYAD,46.6363,-123.2597
MONTICELLO 10 SW,30.4405,-83.9858
MONTICELLO  5 SE,30.49222,-83.78333
MONROE REGIONAL AP,32.5155,-92.0405
LIBERTY,30.0591,-94.7949
CASCADE SUMMIT,43.59,-122.06
NEWPORT/MOREHEAD CITY WFO,34.7763,-76.877
TAMPA 5.0 NNE,28.0126,-82.4155
VICKSBURG CITY,32.385,-90.8752
NORTH CHARLESTON 2.6 NW,32.9322,-80.0736
THIBODAUX 4 SE,29.7547,-90.7748
ROCKLEDGE 1.1 WSW,28.3122,-80.7456
SUFFOLK LAKE KILBY,36.7297,-76.6015
NORFOLK INTL AP,36.9033,-76.1922
BRENHAM 9.9 N,30.3014,-96.4213
MAYFIELD POWER PLANT,46.5044,-122.5938
BIG RED MOUNTAIN,42.05,-122.85
ORANGE 9 N,30.2263,-93.7394
MUD RIDGE,45.25,-121.74
KNEELAND 0.4 NNW,40.7659,-123.9985
MONROE DELTA CC,32.4935,-92.0319
MYRTLE BEACH 9.1 WSW,33.6461,-79.0366
NAPLES,26.1653,-81.6843
STARTUP 1 E,47.8663,-121.7175
MONTGOMERY 3.8 ESE,30.3774,-95.6335
GLACIER BAY,58.4561,-135.8692
LEABURG 1 SW,44.1013,-122.6886
MINDEN 2.2 NE,32.6386,-93.2545
MOANALUA STREAM 772.5,21.37361,-157.88
COOL CREEK,46.76,-115.3
TALLAHASSEE 5.2 E,30.4425,-84.1949
GREENVILLE,35.64,-77.3984
MIAMI NWSFO,25.7553,-80.3836
BREMERTON,47.5688,-122.6827
BANDON 7.1 NNE,43.2142,-124.3711
NIMROD 0.3 SSW,44.1099,-122.4248
LA BELLE 2.3 WNW,26.7639,-81.4748
THREE LYNX,45.1219,-122.07
WAIHEE  837.5,21.45167,-157.84889
UNION CHURCH,31.6819,-90.783
HOUSTON HOOKS MEMORIAL AP,30.0675,-95.55611
HOPPER,34.3608,-93.6816
BUMPING RIDGE,46.81,-121.33
LAKE TOXAWAY 2 SW,35.0966,-82.9509
MAHINAHINA 466,20.9594,-156.6505
NEW ORLEANS AP,29.99691,-90.27751
Northern CA 8 Station Index,33.22157,-117.03817
NEW ORLEANS LAKEFRONT AP,30.0494,-90.0288
BAYBORO 3 SW,35.1311,-76.816
PORT GRAHAM,59.35,-151.85001
HOGG PASS,44.42,-121.86
MULLINS,34.1944,-79.2472
KENANSVILLE,27.8703,-81.0435
SUN VALLEY 0.8 SW,26.518,-80.145
EUDORA,33.1144,-91.2627
ALEXANDRIA 5 SSE,31.2488,-92.4488
REEDSPORT 0.8 SW,43.6918,-124.1246
MOSS PEAK,47.68,-113.96
OCEAN SPRINGS,30.4106,-88.7883
RAGLEY 5.0 SE,30.4713,-93.1591
GOLD RUN 2 SW,39.165,-120.8566
LEMOLO LAKE 3 NNW,43.3597,-122.2208
HATTIESBURG 5SW,31.2546,-89.3391
PACE 2.4 N,30.634,-87.1593
BEAUMONT RESEARCH CTR,30.0688,-94.2927
REELSBORO,35.131,-76.9153
WILMINGTON INT'L AIRPORT,34.2675,-77.8997
WILLIAMSTON 1 E,35.8529,-77.0306
TALLULAH,32.3994,-91.1841
YEMASSEE 1 N,32.7019,-80.8518
WHITING FIELD NAS SOUTH,30.70444,-87.02306
WASHINGTON  WWTP 4W,35.55239,-77.0723
SEWARD AIRPORT,60.12833,-149.41667
KINSTON 4.7 ESE,35.246,-77.5156
SWARTZ 2.0 SSW,32.5448,-92.0039
SOUTH PASADENA 1.0 NE,27.7635,-82.7315
TRINITY,48.07,-120.85
ANNIE SPRINGS,42.87,-122.17
MOBILE 2.6 WNW,30.69,-88.13
LEWISVILLE,33.3613,-93.5674
MARRERO 9 SSW,29.7852,-90.1158
ARCADIA,32.5511,-92.9186
SPRING 7.1 WSW,30.0075,-95.4846
ROARING RIVER,43.9,-122.03
CONWAY 6.2 E,33.8295,-78.9528
LARGO 2.2 ESE,27.8964,-82.748
SQUAW VALLEY G.C.,39.19,-120.26
CAPE HATTERAS  -  BILLY MITCHELL FIELD,35.2326,-75.6219
NEVADA CITY 1.7 SSE,39.2384,-121.0058
EGLIN AFB 5.6 NE,30.5244,-86.4924
FREEPORT 2 NW,28.9845,-95.3809
BEAUMONT 4.6 S,30.0225,-94.1555
POTATO HILL,46.35,-121.51
BLODGETT 1 N,44.6383,-123.5772
KOUNTZE,30.375,-94.2994
MOREHEAD CITY 2 WNW,34.7336,-76.7357
BELKNAP SPRINGS 8 N,44.2867,-122.0388
GREENPOINT,45.62,-121.7
ORANGE BEACH 2.1 NE,30.3032,-87.5624
PERRYTOWN,35.0556,-77.0859
LOWLAND 0.2 SE,35.2969,-76.5613
KING MOUNTAIN,42.72,-123.2
ORIENTAL 2.1 WSW,35.0226,-76.7182
ORIENTAL 4.3 NNW,35.0905,-76.7202
COOS BAY 2.1 ESE,43.3647,-124.1933
POLLOCK PINES 0.5 NW,38.757,-120.5775
VIRGINIA BEACH 2.4 N,36.7746,-76.0422
PANAMA CITY 5N,30.2491,-85.6605
SUNSET 2.4 SW,25.6835,-80.3815
GULFPORT - BILOXI AIRPORT,30.4119,-89.0808
CRATER LAKE NPS HQ,42.8966,-122.1327
PRINCEVILLE RANCH 1117,22.2181,-159.4828
MOSS BLUFF 2 NNW,30.3393,-93.2151
MARION FORKS FISH HATCHERY,44.6125,-121.9486
LSU BEN-HUR FARM,30.3644,-91.1672
MILK SHAKES,45.98,-117.95
RUSTON 5.5 NNW,32.6093,-92.6629
PLYMOUTH 5 E,35.8723,-76.6592
LAKE CHARLES REGIONAL AP,30.12472,-93.22833
ECHO PEAK,38.85,-120.08
NORFOLK SOUTH,36.8707,-76.2289
KAPLAN 1.6 SSE,29.9814,-92.2741
HACKBERRY 8 SSW,29.88944,-93.40194
NORTH FORK JOCKO,47.27,-113.76
CHALLENGE-BROWNSVILLE 1.3 WSW,39.4518,-121.2801
SAUCIER EXP FOREST,30.6263,-89.0549
STAHL PEAK,48.91,-114.86
PARK CREEK RIDGE,48.44,-120.92
MERAUX,29.9313,-89.9306
MERAUX 0.8 WNW,29.9313,-89.9308
COOS BAY 1.7 WNW,43.3835,-124.2639
HAVELOCK CHERRY POINT MCAS,34.9,-76.88333
WILMINGTON 7 SE,34.1425,-77.8788
CONCRETE 2.2 W,48.537,-121.797
OCEAN SPRINGS 3.2 SE,30.3687,-88.769
STAYTON 6 ENE,44.8353,-122.6836
PALM BAY 2.6 SSE,27.9512,-80.642
WEST MONROE,32.46,-92.1483
GONZALEZ 2.1 E,30.5685,-87.2547
PALM BAY 3.1 NNW,28.0235,-80.6881
PEPPER CREEK,46.1,-121.96
NAPOLEONVILLE,29.9341,-91.0163
NOISY BASIN,48.16,-113.95
MONMOUTH 12.1 WSW,44.7701,-123.4482
HOLLAND MEADOWS,43.67,-122.57
EDENTON,36.0164,-76.5516
ST FRANCISVILLE,30.7775,-91.3769
WILMINGTON 7 N,34.3208,-77.9205
THORNE BAY,55.69167,-132.52472
SITKA AIRPORT,57.0481,-135.3647
BAYTOWN,29.9142,-94.9908
QUILCENE 2 SW,47.8091,-122.9136
MINDEN,32.6052,-93.2947
CEDAR ISLAND,34.9833,-76.3
KAHAKULOA   482.4,20.9545,-156.53419
BUCKINGHAM 1.7 SE,26.6586,-81.7138
POWERS,42.8886,-124.0688
JENNINGS,30.2002,-92.6641
NEWPORT 5.1 N,44.6898,-124.0655
